epoch,on_full,on_unseen,on_seen,off_full,off_unseen,off_seen,gap_full,gap_unseen,gap_seen,text_adapter_off_full,text_adapter_contribution_full,text_adapter_off_unseen,text_adapter_contribution_unseen,text_adapter_off_seen,text_adapter_contribution_seen,object_conditioned_adapter_off_full,object_conditioned_adapter_contribution_full,object_conditioned_adapter_off_unseen,object_conditioned_adapter_contribution_unseen,object_conditioned_adapter_off_seen,object_conditioned_adapter_contribution_seen,text_lr_unseen_contribution,text_lr_before,text_lr_next_epoch,text_lr_trigger,scene_gate_lr_unseen_contribution,scene_gate_lr_threshold,scene_gate_lr_before,scene_gate_lr_next_epoch,scene_gate_lr_trigger,joint_best_unseen_before,joint_current_unseen,joint_delta_vs_best,joint_significant_delta,joint_new_best,joint_rollback,joint_optimizer_reset,joint_action,joint_object_lr_evaluated_epoch,joint_gate_lr_evaluated_epoch,joint_object_lr_next_epoch,joint_gate_lr_next_epoch,joint_no_best_streak,joint_patience,joint_early_stop,staged_attempt,staged_retry_count,staged_full_mAP,staged_unseen_mAP,staged_seen_mAP,staged_historical_best_before,staged_decline_from_best,staged_allowed_decline,staged_threshold_reached_before,staged_threshold_reached_after,staged_one_time_lr_drop_applied,staged_lr_head_used,staged_lr_vit_used,staged_lr_object_used,staged_lr_head_next,staged_lr_vit_next,staged_lr_object_next,staged_rollback_count,staged_rollback_count_total,staged_object_forward_active,raw_mean,raw_std,raw_min,raw_max,raw_p50,raw_p90,u_mean,u_std,u_min,u_max,u_p50,u_p90,u_rel_mean,u_rel_std,u_rel_min,u_rel_max,u_rel_p50,u_rel_p90,ratio_mean,ratio_std,ratio_min,ratio_max,ratio_p50,ratio_p90
11,33.13292343452384,36.01712200691226,32.556083720046146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.645079612731934,3.8300561904907227,-21.702369689941406,17.28826904296875,6.207394599914551,9.562681198120117,0.8495038151741028,0.49555620551109314,-1.0,1.0,0.9999918937683105,1.0,-2.2051640513609527e-08,0.3279021084308624,-1.9627315998077393,1.8665581941604614,1.2814998626708984e-05,0.12389768660068512,0.012277240864932537,0.03040505386888981,0.0,0.19627317786216736,1.2177229109511245e-05,0.05132177472114563
12,33.36505833726163,36.057611446262136,32.826547715461544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.811620712280273,3.7171833515167236,-21.148305892944336,17.756471633911133,6.341923713684082,9.617902755737305,0.8623453974723816,0.4760858118534088,-1.0,1.0,0.9999938011169434,1.0,-1.9366510173313145e-08,0.31741923093795776,-1.9462032318115234,1.8666316270828247,1.0848045349121094e-05,0.09837979823350906,0.01144969742745161,0.029604967683553696,0.0,0.19462032616138458,8.538365364074707e-06,0.04708888754248619
13,33.513420612184255,36.21215035657464,32.97367466330618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.193172454833984,3.6867740154266357,-21.453231811523438,16.733186721801758,5.72602653503418,8.974098205566406,0.8422144055366516,0.5038129687309265,-1.0,1.0,0.9999787211418152,0.9999999403953552,-1.79749353179659e-08,0.3303661346435547,-1.962742567062378,1.8665988445281982,2.968311309814453e-05,0.13063989579677582,0.012616354040801525,0.030532697215676308,0.0,0.1962742805480957,2.8058890165993944e-05,0.05251238867640495
14,33.36342577432778,36.44685759610436,32.74673940997247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9234209060668945,3.4920501708984375,-20.85906219482422,17.31580924987793,5.376518249511719,8.598905563354492,0.8450579047203064,0.49304020404815674,-1.0,1.0,0.999957263469696,0.9999999403953552,-1.853262432405245e-08,0.3286236822605133,-1.9641451835632324,1.8666030168533325,5.745887756347656e-05,0.15148577094078064,0.012758448719978333,0.03028460405766964,0.0,0.196414515376091,5.154014070285484e-05,0.052321020513772964
15,33.39074757456203,36.08951280562833,32.85099452834877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9464311599731445,3.4110357761383057,-19.961875915527344,17.315027236938477,5.381085395812988,8.564414024353027,0.8500747084617615,0.48465511202812195,-1.0,1.0,0.9999576210975647,0.9999999403953552,-1.817379491342308e-08,0.31936678290367126,-1.9503371715545654,1.866614818572998,4.89652156829834e-05,0.1332767754793167,0.012131315656006336,0.029542895033955574,0.0,0.1950337141752243,4.3851137888850644e-05,0.04936203360557556
16,33.46035296975634,36.06889898849779,32.93864376600805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.672884464263916,3.2874937057495117,-19.335830688476562,17.137887954711914,5.078794956207275,8.187182426452637,0.8443484902381897,0.48922285437583923,-1.0,1.0,0.9999224543571472,0.9999998211860657,-1.7592943990507592e-08,0.31925174593925476,-1.94761061668396,1.8666436672210693,7.665157318115234e-05,0.1425686925649643,0.012330221012234688,0.02944796346127987,0.0,0.19476106762886047,6.748438318027183e-05,0.049699872732162476
17,33.47993663758507,35.74299976165477,33.027324012771125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36400032043457,3.1380040645599365,-18.85125732421875,17.132911682128906,4.716576099395752,7.767353057861328,0.8396649956703186,0.49004507064819336,-1.0,1.0,0.9998399615287781,0.9999996423721313,-1.6160736748815907e-08,0.319744735956192,-1.9437651634216309,1.8665964603424072,0.00014698505401611328,0.15834340453147888,0.012667026370763779,0.029358364641666412,0.0,0.19437649846076965,0.00013366341590881348,0.050389137119054794
18,33.46167885188851,35.76571168952113,33.00087228436198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.170445919036865,3.046943426132202,-18.303823471069336,17.425155639648438,4.481391906738281,7.531883716583252,0.8339595794677734,0.4930211007595062,-1.0,1.0,0.9997438788414001,0.9999994039535522,-1.5748629067502407e-08,0.3220445215702057,-1.9255480766296387,1.8665552139282227,0.0001932978630065918,0.17351356148719788,0.013054782524704933,0.029439758509397507,0.0,0.19255483150482178,0.00018722415552474558,0.05180356279015541
19,33.527808224979324,35.81094770194582,33.071180329586014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.063583850860596,3.004873275756836,-17.36533546447754,17.41380500793457,4.344254493713379,7.439788341522217,0.8285936713218689,0.4956115782260895,-1.0,1.0,0.9996630549430847,0.9999992847442627,-1.6306266559240612e-08,0.323645681142807,-1.8875097036361694,1.866607666015625,0.00023627281188964844,0.17893031239509583,0.013409405946731567,0.02945595420897007,0.0,0.1887509673833847,0.0002643644984345883,0.052666209638118744
20,33.51699427974584,35.73026738306554,33.07433965908189,33.40290894936358,35.724627666876486,32.93856520586101,0.11408533038225954,0.005639716189051569,0.13577445322088266,33.533556920861415,-0.016562641115577037,35.828343137969036,-0.09807575490349763,33.07459967743989,-0.00026001835799860373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.810722827911377,2.9582536220550537,-17.67395782470703,16.995901107788086,4.070694446563721,7.1491007804870605,0.8162834644317627,0.5066074132919312,-1.0,1.0,0.9994177222251892,0.9999987483024597,-1.601426369290948e-08,0.3251047730445862,-1.9453709125518799,1.8665772676467896,0.0003337860107421875,0.19378390908241272,0.013814032077789307,0.029429640620946884,0.0,0.19453708827495575,0.00039016010123305023,0.053301166743040085
